"Participant","Task","Task_Order","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device_OS","Illusion_Type","Block","Trial","Stimulus","Illusion_Strength","Illusion_Effect","Illusion_Side","Illusion_Difference","Answer","Error","RT"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,39,"MullerLyer_14.12857_-0.23665",14.12857,"Incongruent","-1",0.23665,"down",0,"1059"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,40,"MullerLyer_2.30000_-0.23665",2.3,"Incongruent","-1",0.23665,"down",0,"1187"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,41,"MullerLyer_-2.3000_-0.14541",-2.3,"Congruent","-1",0.14541,"down",0,"738"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,42,"MullerLyer_14.12857_-0.3500",14.12857,"Incongruent","-1",0.35,"down",0,"829"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,43,"MullerLyer_-2.3000_0.23665",-2.3,"Congruent","1",0.23665,"up",0,"756"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,44,"MullerLyer_-8.21429_0.14541",-8.21429,"Congruent","1",0.14541,"up",0,"1282"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,45,"MullerLyer_2.30000_-0.07627",2.3,"Incongruent","-1",0.07627,"down",0,"1066"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,46,"MullerLyer_8.21429_0.23665",8.21429,"Incongruent","1",0.23665,"up",0,"2051"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,47,"MullerLyer_-20.04286_0.07627",-20.04286,"Congruent","1",0.07627,"up",0,"1096"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,48,"MullerLyer_20.04286_0.23665",20.04286,"Incongruent","1",0.23665,"down",1,"612"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,49,"MullerLyer_14.12857_0.14541",14.12857,"Incongruent","1",0.14541,"down",1,"1112"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,50,"MullerLyer_20.04286_0.07627",20.04286,"Incongruent","1",0.07627,"down",1,"646"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,51,"MullerLyer_-14.12857_-0.3500",-14.12857,"Congruent","-1",0.35,"down",0,"522"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,52,"MullerLyer_-2.3000_0.35000",-2.3,"Congruent","1",0.35,"up",0,"834"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,53,"MullerLyer_8.21429_-0.07627",8.21429,"Incongruent","-1",0.07627,"down",0,"2113"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,54,"MullerLyer_20.04286_-0.3500",20.04286,"Incongruent","-1",0.35,"down",0,"755"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,55,"MullerLyer_-2.3000_0.14541",-2.3,"Congruent","1",0.14541,"up",0,"638"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,56,"MullerLyer_8.21429_-0.23665",8.21429,"Incongruent","-1",0.23665,"down",0,"609"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,57,"MullerLyer_-20.04286_0.14541",-20.04286,"Congruent","1",0.14541,"up",0,"621"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,58,"MullerLyer_2.30000_-0.3500",2.3,"Incongruent","-1",0.35,"down",0,"647"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,59,"MullerLyer_14.12857_0.23665",14.12857,"Incongruent","1",0.23665,"up",0,"644"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,60,"MullerLyer_-8.21429_-0.3500",-8.21429,"Congruent","-1",0.35,"down",0,"575"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,61,"MullerLyer_-2.3000_-0.07627",-2.3,"Congruent","-1",0.07627,"up",1,"692"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,62,"MullerLyer_-2.3000_-0.23665",-2.3,"Congruent","-1",0.23665,"down",0,"1151"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,63,"MullerLyer_-8.21429_0.23665",-8.21429,"Congruent","1",0.23665,"up",0,"753"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,64,"MullerLyer_-20.04286_-0.23665",-20.04286,"Congruent","-1",0.23665,"down",0,"764"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,65,"MullerLyer_8.21429_0.14541",8.21429,"Incongruent","1",0.14541,"up",0,"1260"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,66,"MullerLyer_2.30000_0.14541",2.3,"Incongruent","1",0.14541,"up",0,"1777"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,67,"MullerLyer_20.04286_0.14541",20.04286,"Incongruent","1",0.14541,"down",1,"589"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,68,"MullerLyer_-20.04286_0.35000",-20.04286,"Congruent","1",0.35,"up",0,"595"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,69,"MullerLyer_-14.12857_0.14541",-14.12857,"Congruent","1",0.14541,"up",0,"646"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,70,"MullerLyer_20.04286_-0.14541",20.04286,"Incongruent","-1",0.14541,"up",1,"1814"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,71,"MullerLyer_-14.12857_0.23665",-14.12857,"Congruent","1",0.23665,"up",0,"618"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,72,"MullerLyer_8.21429_-0.3500",8.21429,"Incongruent","-1",0.35,"down",0,"638"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,73,"MullerLyer_-8.21429_0.35000",-8.21429,"Congruent","1",0.35,"up",0,"616"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,74,"MullerLyer_20.04286_-0.07627",20.04286,"Incongruent","-1",0.07627,"up",1,"1012"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,75,"MullerLyer_-8.21429_0.07627",-8.21429,"Congruent","1",0.07627,"up",0,"1012"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,76,"MullerLyer_2.30000_-0.14541",2.3,"Incongruent","-1",0.14541,"down",0,"759"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,77,"MullerLyer_2.30000_0.07627",2.3,"Incongruent","1",0.07627,"up",0,"1162"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,78,"MullerLyer_-8.21429_-0.14541",-8.21429,"Congruent","-1",0.14541,"down",0,"554"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,79,"MullerLyer_-14.12857_0.35000",-14.12857,"Congruent","1",0.35,"up",0,"642"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,80,"MullerLyer_-14.12857_0.07627",-14.12857,"Congruent","1",0.07627,"up",0,"849"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,81,"MullerLyer_-2.3000_0.07627",-2.3,"Congruent","1",0.07627,"up",0,"941"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","MullerLyer",1,82,"MullerLyer_14.12857_-0.07627",14.12857,"Incongruent","-1",0.07627,"up",1,"618"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,1,"Ebbinghaus_-0.35714_-0.2150",-0.35714,"Congruent","-1",0.215,"right",0,"2526"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,2,"Ebbinghaus_0.35714_0.21500",0.35714,"Incongruent","1",0.215,"left",0,"816"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,3,"Ebbinghaus_-0.87143_0.28000",-0.87143,"Congruent","1",0.28,"left",0,"800"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,4,"Ebbinghaus_0.61429_-0.11071",0.61429,"Incongruent","-1",0.11071,"right",0,"465"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,5,"Ebbinghaus_0.61429_-0.2800",0.61429,"Incongruent","-1",0.28,"right",0,"2689"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,6,"Ebbinghaus_-0.87143_-0.11071",-0.87143,"Congruent","-1",0.11071,"right",0,"1374"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,7,"Ebbinghaus_-0.87143_0.21500",-0.87143,"Congruent","1",0.215,"left",0,"985"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,8,"Ebbinghaus_-0.1000_-0.2800",-0.1,"Congruent","-1",0.28,"right",0,"702"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,9,"Ebbinghaus_0.10000_0.15857",0.1,"Incongruent","1",0.15857,"left",0,"1511"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,10,"Ebbinghaus_-0.1000_0.28000",-0.1,"Congruent","1",0.28,"left",0,"755"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,11,"Ebbinghaus_0.35714_0.11071",0.35714,"Incongruent","1",0.11071,"left",0,"764"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,12,"Ebbinghaus_-0.1000_0.11071",-0.1,"Congruent","1",0.11071,"right",1,"1976"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,13,"Ebbinghaus_-0.35714_0.21500",-0.35714,"Congruent","1",0.215,"right",1,"1035"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,14,"Ebbinghaus_-0.61429_0.15857",-0.61429,"Congruent","1",0.15857,"left",0,"1982"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,15,"Ebbinghaus_-0.87143_0.15857",-0.87143,"Congruent","1",0.15857,"left",0,"1225"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,16,"Ebbinghaus_-0.1000_-0.11071",-0.1,"Congruent","-1",0.11071,"left",1,"618"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,17,"Ebbinghaus_0.87143_-0.2800",0.87143,"Incongruent","-1",0.28,"right",0,"970"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,18,"Ebbinghaus_0.87143_0.11071",0.87143,"Incongruent","1",0.11071,"left",0,"630"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,19,"Ebbinghaus_-0.61429_-0.15857",-0.61429,"Congruent","-1",0.15857,"right",0,"877"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,20,"Ebbinghaus_-0.35714_-0.15857",-0.35714,"Congruent","-1",0.15857,"right",0,"797"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,21,"Ebbinghaus_0.10000_0.28000",0.1,"Incongruent","1",0.28,"left",0,"982"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,22,"Ebbinghaus_0.10000_-0.2150",0.1,"Incongruent","-1",0.215,"right",0,"713"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,23,"Ebbinghaus_-0.87143_-0.2800",-0.87143,"Congruent","-1",0.28,"right",0,"1527"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,24,"Ebbinghaus_-0.61429_0.28000",-0.61429,"Congruent","1",0.28,"left",0,"989"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,25,"Ebbinghaus_-0.1000_0.21500",-0.1,"Congruent","1",0.215,"left",0,"982"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,26,"Ebbinghaus_-0.35714_0.11071",-0.35714,"Congruent","1",0.11071,"left",0,"860"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,27,"Ebbinghaus_0.10000_-0.15857",0.1,"Incongruent","-1",0.15857,"right",0,"1301"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,28,"Ebbinghaus_0.35714_-0.15857",0.35714,"Incongruent","-1",0.15857,"right",0,"906"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,29,"Ebbinghaus_0.10000_-0.11071",0.1,"Incongruent","-1",0.11071,"right",0,"2676"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,30,"Ebbinghaus_0.61429_-0.2150",0.61429,"Incongruent","-1",0.215,"right",0,"1721"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,31,"Ebbinghaus_0.87143_-0.2150",0.87143,"Incongruent","-1",0.215,"right",0,"802"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,32,"Ebbinghaus_0.87143_0.15857",0.87143,"Incongruent","1",0.15857,"right",1,"1316"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,33,"Ebbinghaus_-0.87143_-0.15857",-0.87143,"Congruent","-1",0.15857,"right",0,"1119"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,34,"Ebbinghaus_0.35714_-0.11071",0.35714,"Incongruent","-1",0.11071,"right",0,"711"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,35,"Ebbinghaus_-0.35714_-0.2800",-0.35714,"Congruent","-1",0.28,"right",0,"820"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,36,"Ebbinghaus_0.61429_0.21500",0.61429,"Incongruent","1",0.215,"left",0,"735"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,37,"Ebbinghaus_0.87143_-0.15857",0.87143,"Incongruent","-1",0.15857,"right",0,"511"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,38,"Ebbinghaus_-0.1000_-0.2150",-0.1,"Congruent","-1",0.215,"left",1,"1122"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,39,"Ebbinghaus_0.10000_0.11071",0.1,"Incongruent","1",0.11071,"left",0,"678"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,40,"Ebbinghaus_-0.87143_-0.2150",-0.87143,"Congruent","-1",0.215,"right",0,"554"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,41,"Ebbinghaus_0.87143_-0.11071",0.87143,"Incongruent","-1",0.11071,"left",1,"916"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,42,"Ebbinghaus_0.10000_0.21500",0.1,"Incongruent","1",0.215,"left",0,"576"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,43,"Ebbinghaus_0.87143_0.21500",0.87143,"Incongruent","1",0.215,"left",0,"586"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,44,"Ebbinghaus_-0.1000_-0.15857",-0.1,"Congruent","-1",0.15857,"right",0,"538"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,45,"Ebbinghaus_0.35714_0.15857",0.35714,"Incongruent","1",0.15857,"left",0,"787"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,46,"Ebbinghaus_-0.61429_-0.2150",-0.61429,"Congruent","-1",0.215,"right",0,"635"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,47,"Ebbinghaus_-0.35714_-0.11071",-0.35714,"Congruent","-1",0.11071,"right",0,"743"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,48,"Ebbinghaus_-0.35714_0.28000",-0.35714,"Congruent","1",0.28,"left",0,"697"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,49,"Ebbinghaus_0.35714_-0.2800",0.35714,"Incongruent","-1",0.28,"right",0,"618"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,50,"Ebbinghaus_0.61429_0.11071",0.61429,"Incongruent","1",0.11071,"right",1,"969"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,51,"Ebbinghaus_0.87143_0.28000",0.87143,"Incongruent","1",0.28,"left",0,"705"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,52,"Ebbinghaus_0.35714_0.28000",0.35714,"Incongruent","1",0.28,"left",0,"817"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,53,"Ebbinghaus_0.61429_-0.15857",0.61429,"Incongruent","-1",0.15857,"right",0,"634"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,54,"Ebbinghaus_0.61429_0.15857",0.61429,"Incongruent","1",0.15857,"left",0,"779"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,55,"Ebbinghaus_-0.61429_0.11071",-0.61429,"Congruent","1",0.11071,"left",0,"839"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,56,"Ebbinghaus_-0.1000_0.15857",-0.1,"Congruent","1",0.15857,"left",0,"1112"
"S003","Illusion_Session1",1,27.4175166666667,"1920x937",1.79904,60,"chrome","107.0.0","Windows 10","Ebbinghaus",2,57,"Ebbinghaus_-0.87143_0.11071",-0.87143,"Congruent","1",0.11071,"left",0,"893"
