"Participant","Task","Task_Order","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device_OS","Illusion_Type","Block","Trial","Stimulus","Illusion_Strength","Illusion_Effect","Illusion_Side","Illusion_Difference","Answer","Error","RT"
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,19,"Ebbinghaus_0.87143_0.28000",0.87143,"Incongruent","1",0.28,"left",0,0.475
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,20,"Ebbinghaus_-0.87143_0.15857",-0.87143,"Congruent","1",0.15857,"left",0,0.81
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,21,"Ebbinghaus_0.61429_0.15857",0.61429,"Incongruent","1",0.15857,"left",0,1.513
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,22,"Ebbinghaus_-0.35714_0.28000",-0.35714,"Congruent","1",0.28,"left",0,1.34
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,23,"Ebbinghaus_0.10000_0.28000",0.1,"Incongruent","1",0.28,"left",0,1.87
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,24,"Ebbinghaus_0.10000_-0.11071",0.1,"Incongruent","-1",0.11071,"right",0,0.724
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,25,"Ebbinghaus_-0.35714_-0.15857",-0.35714,"Congruent","-1",0.15857,"right",0,1.113
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,26,"Ebbinghaus_-0.61429_0.11071",-0.61429,"Congruent","1",0.11071,"left",0,1.338
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,27,"Ebbinghaus_0.87143_-0.2150",0.87143,"Incongruent","-1",0.215,"right",0,0.772
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,28,"Ebbinghaus_-0.87143_0.28000",-0.87143,"Congruent","1",0.28,"left",0,0.658
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,29,"Ebbinghaus_-0.87143_-0.11071",-0.87143,"Congruent","-1",0.11071,"right",0,0.852
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,30,"Ebbinghaus_0.35714_0.28000",0.35714,"Incongruent","1",0.28,"left",0,0.681
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,31,"Ebbinghaus_0.61429_0.21500",0.61429,"Incongruent","1",0.215,"left",0,1.069
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,32,"Ebbinghaus_-0.35714_0.11071",-0.35714,"Congruent","1",0.11071,"left",0,1.029
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,33,"Ebbinghaus_-0.61429_-0.2800",-0.61429,"Congruent","-1",0.28,"right",0,0.745
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,34,"Ebbinghaus_-0.87143_-0.2800",-0.87143,"Congruent","-1",0.28,"right",0,0.874
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,35,"Ebbinghaus_0.35714_-0.11071",0.35714,"Incongruent","-1",0.11071,"right",0,0.869
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,36,"Ebbinghaus_-0.61429_-0.2150",-0.61429,"Congruent","-1",0.215,"right",0,0.743
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,37,"Ebbinghaus_0.61429_-0.2150",0.61429,"Incongruent","-1",0.215,"right",0,2.262
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,38,"Ebbinghaus_-0.61429_-0.15857",-0.61429,"Congruent","-1",0.15857,"right",0,1.027
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,39,"Ebbinghaus_0.35714_-0.15857",0.35714,"Incongruent","-1",0.15857,"right",0,0.8
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,40,"Ebbinghaus_-0.87143_-0.2150",-0.87143,"Congruent","-1",0.215,"left",1,0.545
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,41,"Ebbinghaus_-0.1000_-0.2150",-0.1,"Congruent","-1",0.215,"right",0,0.684
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,42,"Ebbinghaus_-0.87143_0.21500",-0.87143,"Congruent","1",0.215,"left",0,0.973
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,43,"Ebbinghaus_0.35714_-0.2800",0.35714,"Incongruent","-1",0.28,"right",0,0.893
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,44,"Ebbinghaus_0.87143_-0.15857",0.87143,"Incongruent","-1",0.15857,"right",0,0.995
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,45,"Ebbinghaus_-0.35714_0.15857",-0.35714,"Congruent","1",0.15857,"left",0,1.731
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,46,"Ebbinghaus_-0.1000_0.15857",-0.1,"Congruent","1",0.15857,"left",0,1.055
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,47,"Ebbinghaus_-0.1000_0.11071",-0.1,"Congruent","1",0.11071,"left",0,2.131
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,48,"Ebbinghaus_0.35714_0.15857",0.35714,"Incongruent","1",0.15857,"left",0,1.354
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,49,"Ebbinghaus_0.61429_0.11071",0.61429,"Incongruent","1",0.11071,"left",0,1.914
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,50,"Ebbinghaus_0.35714_0.21500",0.35714,"Incongruent","1",0.215,"left",0,1.426
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,51,"Ebbinghaus_0.10000_0.21500",0.1,"Incongruent","1",0.215,"left",0,0.963
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,52,"Ebbinghaus_-0.61429_0.28000",-0.61429,"Congruent","1",0.28,"left",0,1.057
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,53,"Ebbinghaus_0.87143_0.15857",0.87143,"Incongruent","1",0.15857,"right",1,2.231
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,54,"Ebbinghaus_0.35714_-0.2150",0.35714,"Incongruent","-1",0.215,"right",0,0.916
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,55,"Ebbinghaus_0.10000_-0.2800",0.1,"Incongruent","-1",0.28,"right",0,2.104
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,56,"Ebbinghaus_-0.1000_0.21500",-0.1,"Congruent","1",0.215,"left",0,1.323
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,57,"Ebbinghaus_0.87143_-0.2800",0.87143,"Incongruent","-1",0.28,"right",0,0.734
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,58,"Ebbinghaus_0.10000_0.15857",0.1,"Incongruent","1",0.15857,"left",0,0.731
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,59,"Ebbinghaus_0.10000_-0.2150",0.1,"Incongruent","-1",0.215,"right",0,1.458
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,60,"Ebbinghaus_0.87143_0.11071",0.87143,"Incongruent","1",0.11071,"left",0,0.706
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,61,"Ebbinghaus_-0.35714_0.21500",-0.35714,"Congruent","1",0.215,"left",0,0.764
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,62,"Ebbinghaus_0.87143_0.21500",0.87143,"Incongruent","1",0.215,"right",1,2.241
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,63,"Ebbinghaus_0.35714_0.11071",0.35714,"Incongruent","1",0.11071,"left",0,1.316
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,64,"Ebbinghaus_-0.35714_-0.11071",-0.35714,"Congruent","-1",0.11071,"left",1,0.725
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,65,"Ebbinghaus_-0.35714_-0.2800",-0.35714,"Congruent","-1",0.28,"right",0,0.656
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,66,"Ebbinghaus_0.10000_-0.15857",0.1,"Incongruent","-1",0.15857,"right",0,0.971
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,67,"Ebbinghaus_0.61429_-0.15857",0.61429,"Incongruent","-1",0.15857,"right",0,0.579
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,68,"Ebbinghaus_0.61429_-0.11071",0.61429,"Incongruent","-1",0.11071,"left",1,1.381
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,69,"Ebbinghaus_0.61429_0.28000",0.61429,"Incongruent","1",0.28,"left",0,0.577
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,70,"Ebbinghaus_0.61429_-0.2800",0.61429,"Incongruent","-1",0.28,"right",0,0.605
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,71,"Ebbinghaus_0.87143_-0.11071",0.87143,"Incongruent","-1",0.11071,"right",0,0.556
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,72,"Ebbinghaus_-0.61429_-0.11071",-0.61429,"Congruent","-1",0.11071,"right",0,1.316
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,73,"Ebbinghaus_-0.87143_-0.15857",-0.87143,"Congruent","-1",0.15857,"left",1,0.959
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,74,"Ebbinghaus_0.10000_0.11071",0.1,"Incongruent","1",0.11071,"left",0,1.758
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,75,"Ebbinghaus_-0.1000_-0.15857",-0.1,"Congruent","-1",0.15857,"right",0,0.81
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,76,"Ebbinghaus_-0.61429_0.15857",-0.61429,"Congruent","1",0.15857,"left",0,0.776
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,77,"Ebbinghaus_-0.1000_0.28000",-0.1,"Congruent","1",0.28,"left",0,1.227
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,78,"Ebbinghaus_-0.35714_-0.2150",-0.35714,"Congruent","-1",0.215,"right",0,0.843
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,79,"Ebbinghaus_-0.1000_-0.11071",-0.1,"Congruent","-1",0.11071,"right",0,0.568
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,80,"Ebbinghaus_-0.1000_-0.2800",-0.1,"Congruent","-1",0.28,"right",0,1.12
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,81,"Ebbinghaus_-0.87143_0.11071",-0.87143,"Congruent","1",0.11071,"left",0,0.852
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","Ebbinghaus",1,82,"Ebbinghaus_-0.61429_0.21500",-0.61429,"Congruent","1",0.215,"left",0,1.039
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,1,"MullerLyer_14.12857_0.35000",14.12857,"Incongruent","1",0.35,"up",0,0.974
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,2,"MullerLyer_20.04286_0.23665",20.04286,"Incongruent","1",0.23665,"up",0,2.462
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,3,"MullerLyer_-14.12857_-0.23665",-14.12857,"Congruent","-1",0.23665,"down",0,0.653
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,4,"MullerLyer_-14.12857_0.14541",-14.12857,"Congruent","1",0.14541,"up",0,0.598
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,5,"MullerLyer_-20.04286_0.07627",-20.04286,"Congruent","1",0.07627,"up",0,0.605
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,6,"MullerLyer_-8.21429_0.35000",-8.21429,"Congruent","1",0.35,"up",0,0.587
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,7,"MullerLyer_-14.12857_-0.07627",-14.12857,"Congruent","-1",0.07627,"down",0,0.642
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,8,"MullerLyer_2.30000_0.07627",2.3,"Incongruent","1",0.07627,"up",0,1.351
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,9,"MullerLyer_8.21429_-0.07627",8.21429,"Incongruent","-1",0.07627,"down",0,1.317
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,10,"MullerLyer_14.12857_-0.14541",14.12857,"Incongruent","-1",0.14541,"up",1,0.686
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,11,"MullerLyer_-8.21429_0.14541",-8.21429,"Congruent","1",0.14541,"up",0,0.798
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,12,"MullerLyer_-2.3000_0.07627",-2.3,"Congruent","1",0.07627,"up",0,1.376
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,13,"MullerLyer_2.30000_0.14541",2.3,"Incongruent","1",0.14541,"up",0,1.57
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,14,"MullerLyer_-20.04286_0.14541",-20.04286,"Congruent","1",0.14541,"up",0,0.659
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,15,"MullerLyer_8.21429_0.14541",8.21429,"Incongruent","1",0.14541,"up",0,3.254
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,16,"MullerLyer_-20.04286_-0.07627",-20.04286,"Congruent","-1",0.07627,"down",0,0.659
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,17,"MullerLyer_-20.04286_-0.3500",-20.04286,"Congruent","-1",0.35,"down",0,0.501
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,18,"MullerLyer_2.30000_-0.3500",2.3,"Incongruent","-1",0.35,"down",0,0.53
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,19,"MullerLyer_8.21429_-0.14541",8.21429,"Incongruent","-1",0.14541,"down",0,1.373
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,20,"MullerLyer_-2.3000_0.35000",-2.3,"Congruent","1",0.35,"up",0,0.636
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,21,"MullerLyer_20.04286_0.07627",20.04286,"Incongruent","1",0.07627,"down",1,0.51
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,22,"MullerLyer_-14.12857_0.23665",-14.12857,"Congruent","1",0.23665,"up",0,0.618
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,23,"MullerLyer_-14.12857_-0.14541",-14.12857,"Congruent","-1",0.14541,"down",0,0.532
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,24,"MullerLyer_8.21429_0.35000",8.21429,"Incongruent","1",0.35,"up",0,0.709
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,25,"MullerLyer_-8.21429_-0.3500",-8.21429,"Congruent","-1",0.35,"down",0,0.771
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,26,"MullerLyer_14.12857_0.07627",14.12857,"Incongruent","1",0.07627,"down",1,0.52
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,27,"MullerLyer_20.04286_-0.3500",20.04286,"Incongruent","-1",0.35,"down",0,1.124
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,28,"MullerLyer_2.30000_-0.07627",2.3,"Incongruent","-1",0.07627,"down",0,0.762
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,29,"MullerLyer_14.12857_0.23665",14.12857,"Incongruent","1",0.23665,"up",0,0.718
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,30,"MullerLyer_-8.21429_-0.23665",-8.21429,"Congruent","-1",0.23665,"down",0,0.626
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,31,"MullerLyer_-20.04286_0.35000",-20.04286,"Congruent","1",0.35,"up",0,0.58
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,32,"MullerLyer_-2.3000_-0.23665",-2.3,"Congruent","-1",0.23665,"down",0,0.523
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,33,"MullerLyer_-2.3000_0.23665",-2.3,"Congruent","1",0.23665,"up",0,0.698
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,34,"MullerLyer_20.04286_-0.14541",20.04286,"Incongruent","-1",0.14541,"up",1,0.519
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,35,"MullerLyer_14.12857_-0.3500",14.12857,"Incongruent","-1",0.35,"down",0,0.699
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,36,"MullerLyer_-20.04286_0.23665",-20.04286,"Congruent","1",0.23665,"up",0,0.642
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,37,"MullerLyer_20.04286_-0.07627",20.04286,"Incongruent","-1",0.07627,"up",1,0.971
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,38,"MullerLyer_8.21429_-0.3500",8.21429,"Incongruent","-1",0.35,"down",0,0.678
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,39,"MullerLyer_-2.3000_-0.3500",-2.3,"Congruent","-1",0.35,"down",0,0.707
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,40,"MullerLyer_-2.3000_0.14541",-2.3,"Congruent","1",0.14541,"up",0,0.683
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,41,"MullerLyer_-8.21429_0.23665",-8.21429,"Congruent","1",0.23665,"up",0,1.063
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,42,"MullerLyer_8.21429_-0.23665",8.21429,"Incongruent","-1",0.23665,"down",0,1.529
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,43,"MullerLyer_20.04286_-0.23665",20.04286,"Incongruent","-1",0.23665,"down",0,1.921
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,44,"MullerLyer_8.21429_0.07627",8.21429,"Incongruent","1",0.07627,"down",1,1.788
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,45,"MullerLyer_14.12857_-0.07627",14.12857,"Incongruent","-1",0.07627,"up",1,1.424
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,46,"MullerLyer_-8.21429_-0.07627",-8.21429,"Congruent","-1",0.07627,"down",0,0.514
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,47,"MullerLyer_2.30000_0.23665",2.3,"Incongruent","1",0.23665,"up",0,0.884
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,48,"MullerLyer_14.12857_0.14541",14.12857,"Incongruent","1",0.14541,"down",1,0.578
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,49,"MullerLyer_2.30000_0.35000",2.3,"Incongruent","1",0.35,"up",0,0.916
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,50,"MullerLyer_-8.21429_0.07627",-8.21429,"Congruent","1",0.07627,"up",0,0.892
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,51,"MullerLyer_20.04286_0.14541",20.04286,"Incongruent","1",0.14541,"down",1,0.513
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,52,"MullerLyer_14.12857_-0.23665",14.12857,"Incongruent","-1",0.23665,"down",0,0.871
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,53,"MullerLyer_8.21429_0.23665",8.21429,"Incongruent","1",0.23665,"up",0,1.135
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,54,"MullerLyer_-14.12857_-0.3500",-14.12857,"Congruent","-1",0.35,"down",0,0.589
"S010","Illusion_Session2",NA,27.6705166666667,"1920x969",1.86048,60.03,"chrome","107.0.0","Windows 10","MullerLyer",1,55,"MullerLyer_-14.12857_0.35000",-14.12857,"Congruent","1",0.35,"up",0,0.523
