"Participant","Task","Task_Order","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device_OS","Illusion_Type","Block","Trial","Stimulus","Illusion_Strength","Illusion_Effect","Illusion_Side","Illusion_Difference","Answer","Error","RT"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,17,"Ebbinghaus_perceptual_0000000_0.17495",0,"Incongruent","1",0.17495,"right",1,"997"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,18,"Ebbinghaus_perceptual_0000000_0.15109",0,"Incongruent","1",0.15109,"right",1,"824"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,19,"Ebbinghaus_perceptual_0000000_-0.09449",0,"Incongruent","-1",0.09449,"right",0,"662"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,20,"Ebbinghaus_perceptual_0000000_0.27223",0,"Incongruent","1",0.27223,"left",0,"1204"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,21,"Ebbinghaus_perceptual_0000000_-0.13434",0,"Incongruent","-1",0.13434,"right",0,"775"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,22,"Ebbinghaus_perceptual_0000000_-0.27223",0,"Incongruent","-1",0.27223,"right",0,"726"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,23,"Ebbinghaus_perceptual_0000000_-0.19399",0,"Incongruent","-1",0.19399,"right",0,"707"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,24,"Ebbinghaus_perceptual_0000000_-0.18119",0,"Incongruent","-1",0.18119,"right",0,"785"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,25,"Ebbinghaus_perceptual_0000000_-0.11354",0,"Incongruent","-1",0.11354,"right",0,"639"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,26,"Ebbinghaus_perceptual_0000000_0.11858",0,"Incongruent","1",0.11858,"right",1,"932"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,27,"Ebbinghaus_perceptual_0000000_0.09909",0,"Incongruent","1",0.09909,"left",0,"773"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,28,"Ebbinghaus_perceptual_0000000_0.10861",0,"Incongruent","1",0.10861,"left",0,"1556"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,29,"Ebbinghaus_perceptual_0000000_-0.16882",0,"Incongruent","-1",0.16882,"right",0,"881"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,30,"Ebbinghaus_perceptual_0000000_0.16280",0,"Incongruent","1",0.1628,"left",0,"957"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,31,"Ebbinghaus_perceptual_0000000_-0.1454",0,"Incongruent","-1",0.1454,"right",0,"894"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",1,32,"Ebbinghaus_perceptual_0000000_-0.22091",0,"Incongruent","-1",0.22091,"right",0,"626"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,1,"VerticalHorizontal_0000000_-0.18827",0,"Incongruent","-1",0.18827,"right",0,"683"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,2,"VerticalHorizontal_0000000_0.21739",0,"Incongruent","1",0.21739,"left",0,"852"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,3,"VerticalHorizontal_0000000_0.09271",0,"Incongruent","1",0.09271,"left",0,"654"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,4,"VerticalHorizontal_0000000_0.05000",0,"Incongruent","1",0.05,"left",0,"1252"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,5,"VerticalHorizontal_0000000_0.18827",0,"Incongruent","1",0.18827,"left",0,"781"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,6,"VerticalHorizontal_0000000_-0.0977",0,"Incongruent","-1",0.0977,"right",0,"592"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,7,"VerticalHorizontal_0000000_-0.11898",0,"Incongruent","-1",0.11898,"right",0,"594"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,8,"VerticalHorizontal_0000000_0.17449",0,"Incongruent","1",0.17449,"left",0,"1131"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,9,"VerticalHorizontal_0000000_0.12462",0,"Incongruent","1",0.12462,"left",0,"618"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,10,"VerticalHorizontal_0000000_-0.10808",0,"Incongruent","-1",0.10808,"right",0,"660"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,11,"VerticalHorizontal_0000000_-0.14234",0,"Incongruent","-1",0.14234,"right",0,"529"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,12,"VerticalHorizontal_0000000_-0.17449",0,"Incongruent","-1",0.17449,"right",0,"787"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,13,"VerticalHorizontal_0000000_-0.15481",0,"Incongruent","-1",0.15481,"right",0,"1126"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,14,"VerticalHorizontal_0000000_0.20257",0,"Incongruent","1",0.20257,"left",0,"648"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,15,"VerticalHorizontal_0000000_0.11346",0,"Incongruent","1",0.11346,"left",0,"717"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,16,"VerticalHorizontal_0000000_-0.20257",0,"Incongruent","-1",0.20257,"right",0,"570"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,17,"VerticalHorizontal_0000000_-0.05368",0,"Incongruent","-1",0.05368,"right",0,"1068"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,18,"VerticalHorizontal_0000000_-0.06972",0,"Incongruent","-1",0.06972,"right",0,"617"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,19,"VerticalHorizontal_0000000_-0.08785",0,"Incongruent","-1",0.08785,"left",1,"1235"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,20,"VerticalHorizontal_0000000_0.13630",0,"Incongruent","1",0.1363,"left",0,"606"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,21,"VerticalHorizontal_0000000_-0.07853",0,"Incongruent","-1",0.07853,"right",0,"635"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,22,"VerticalHorizontal_0000000_-0.1304",0,"Incongruent","-1",0.1304,"right",0,"697"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,23,"VerticalHorizontal_0000000_0.14851",0,"Incongruent","1",0.14851,"left",0,"843"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,24,"VerticalHorizontal_0000000_-0.06144",0,"Incongruent","-1",0.06144,"right",0,"579"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,25,"VerticalHorizontal_0000000_0.08312",0,"Incongruent","1",0.08312,"right",1,"1218"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,26,"VerticalHorizontal_0000000_0.07406",0,"Incongruent","1",0.07406,"right",1,"1097"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,27,"VerticalHorizontal_0000000_-0.21739",0,"Incongruent","-1",0.21739,"right",0,"789"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,28,"VerticalHorizontal_0000000_0.06552",0,"Incongruent","1",0.06552,"right",1,"741"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,29,"VerticalHorizontal_0000000_0.05750",0,"Incongruent","1",0.0575,"right",1,"730"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,30,"VerticalHorizontal_0000000_0.10283",0,"Incongruent","1",0.10283,"left",0,"1333"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,31,"VerticalHorizontal_0000000_0.16124",0,"Incongruent","1",0.16124,"right",1,"635"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",1,32,"VerticalHorizontal_0000000_-0.1678",0,"Incongruent","-1",0.1678,"right",0,"685"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,1,"MullerLyer_perceptual_0000000_0.29607",0,"Incongruent","1",0.29607,"up",0,"773"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,2,"MullerLyer_perceptual_0000000_0.27080",0,"Incongruent","1",0.2708,"up",0,"834"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,3,"MullerLyer_perceptual_0000000_0.08007",0,"Incongruent","1",0.08007,"up",0,"1823"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,4,"MullerLyer_perceptual_0000000_0.32247",0,"Incongruent","1",0.32247,"up",0,"705"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,5,"MullerLyer_perceptual_0000000_0.35000",0,"Incongruent","1",0.35,"up",0,"604"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,6,"MullerLyer_perceptual_0000000_-0.21255",0,"Incongruent","-1",0.21255,"down",0,"579"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,7,"MullerLyer_perceptual_0000000_0.10919",0,"Incongruent","1",0.10919,"up",0,"690"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,8,"MullerLyer_perceptual_0000000_-0.32247",0,"Incongruent","-1",0.32247,"down",0,"609"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,9,"MullerLyer_perceptual_0000000_0.06719",0,"Incongruent","1",0.06719,"up",0,"756"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,10,"MullerLyer_perceptual_0000000_0.20174",0,"Incongruent","1",0.20174,"up",0,"877"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,11,"MullerLyer_perceptual_0000000_-0.1340",0,"Incongruent","-1",0.134,"down",0,"1296"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,12,"MullerLyer_perceptual_0000000_-0.2708",0,"Incongruent","-1",0.2708,"down",0,"560"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,13,"MullerLyer_perceptual_0000000_0.09407",0,"Incongruent","1",0.09407,"down",1,"1076"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,14,"MullerLyer_perceptual_0000000_-0.0500",0,"Incongruent","-1",0.05,"down",0,"803"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,15,"MullerLyer_perceptual_0000000_0.05545",0,"Incongruent","1",0.05545,"up",0,"1316"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,16,"MullerLyer_perceptual_0000000_-0.29607",0,"Incongruent","-1",0.29607,"down",0,"645"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,17,"MullerLyer_perceptual_0000000_0.24665",0,"Incongruent","1",0.24665,"up",0,"630"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,18,"MullerLyer_perceptual_0000000_-0.11718",0,"Incongruent","-1",0.11718,"down",0,"779"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,19,"MullerLyer_perceptual_0000000_-0.2350",0,"Incongruent","-1",0.235,"down",0,"1342"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,20,"MullerLyer_perceptual_0000000_0.16134",0,"Incongruent","1",0.16134,"up",0,"1264"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,21,"MullerLyer_perceptual_0000000_0.22363",0,"Incongruent","1",0.22363,"up",0,"948"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,22,"MullerLyer_perceptual_0000000_0.18098",0,"Incongruent","1",0.18098,"up",0,"972"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,23,"MullerLyer_perceptual_0000000_-0.3500",0,"Incongruent","-1",0.35,"down",0,"554"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,24,"MullerLyer_perceptual_0000000_-0.06118",0,"Incongruent","-1",0.06118,"down",0,"1249"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,25,"MullerLyer_perceptual_0000000_-0.08693",0,"Incongruent","-1",0.08693,"down",0,"897"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,26,"MullerLyer_perceptual_0000000_-0.15194",0,"Incongruent","-1",0.15194,"down",0,"809"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,27,"MullerLyer_perceptual_0000000_-0.19122",0,"Incongruent","-1",0.19122,"down",0,"546"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,28,"MullerLyer_perceptual_0000000_-0.10149",0,"Incongruent","-1",0.10149,"down",0,"997"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,29,"MullerLyer_perceptual_0000000_-0.17102",0,"Incongruent","-1",0.17102,"down",0,"892"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,30,"MullerLyer_perceptual_0000000_-0.07349",0,"Incongruent","-1",0.07349,"up",1,"594"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,31,"MullerLyer_perceptual_0000000_0.12545",0,"Incongruent","1",0.12545,"down",1,"876"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","MullerLyer",2,32,"MullerLyer_perceptual_0000000_0.14283",0,"Incongruent","1",0.14283,"up",0,"986"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,1,"Ebbinghaus_perceptual_0000000_0.13434",0,"Incongruent","1",0.13434,"left",0,"648"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,2,"Ebbinghaus_perceptual_0000000_0.18119",0,"Incongruent","1",0.18119,"right",1,"896"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,3,"Ebbinghaus_perceptual_0000000_0.16882",0,"Incongruent","1",0.16882,"left",0,"756"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,4,"Ebbinghaus_perceptual_0000000_0.19399",0,"Incongruent","1",0.19399,"left",0,"681"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,5,"Ebbinghaus_perceptual_0000000_-0.18754",0,"Incongruent","-1",0.18754,"right",0,"888"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,6,"Ebbinghaus_perceptual_0000000_-0.2800",0,"Incongruent","-1",0.28,"right",0,"497"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,7,"Ebbinghaus_perceptual_0000000_0.22091",0,"Incongruent","1",0.22091,"left",0,"1541"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,8,"Ebbinghaus_perceptual_0000000_0.20724",0,"Incongruent","1",0.20724,"left",0,"1838"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,9,"Ebbinghaus_perceptual_0000000_-0.17495",0,"Incongruent","-1",0.17495,"right",0,"827"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,10,"Ebbinghaus_perceptual_0000000_0.15689",0,"Incongruent","1",0.15689,"right",1,"632"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,11,"Ebbinghaus_perceptual_0000000_0.14540",0,"Incongruent","1",0.1454,"right",1,"1001"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,12,"Ebbinghaus_perceptual_0000000_-0.11858",0,"Incongruent","-1",0.11858,"right",0,"778"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,13,"Ebbinghaus_perceptual_0000000_-0.15109",0,"Incongruent","-1",0.15109,"right",0,"748"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,14,"Ebbinghaus_perceptual_0000000_0.11354",0,"Incongruent","1",0.11354,"left",0,"630"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,15,"Ebbinghaus_perceptual_0000000_0.28000",0,"Incongruent","1",0.28,"left",0,"712"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,16,"Ebbinghaus_perceptual_0000000_0.26457",0,"Incongruent","1",0.26457,"left",0,"1356"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,17,"Ebbinghaus_perceptual_0000000_-0.0900",0,"Incongruent","-1",0.09,"right",0,"1623"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,18,"Ebbinghaus_perceptual_0000000_0.10380",0,"Incongruent","1",0.1038,"right",1,"1014"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,19,"Ebbinghaus_perceptual_0000000_-0.09909",0,"Incongruent","-1",0.09909,"right",0,"592"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,20,"Ebbinghaus_perceptual_0000000_-0.20056",0,"Incongruent","-1",0.20056,"right",0,"597"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,21,"Ebbinghaus_perceptual_0000000_0.12372",0,"Incongruent","1",0.12372,"left",0,"738"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,22,"Ebbinghaus_perceptual_0000000_-0.1628",0,"Incongruent","-1",0.1628,"right",0,"713"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,23,"Ebbinghaus_perceptual_0000000_-0.24958",0,"Incongruent","-1",0.24958,"right",0,"590"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,24,"Ebbinghaus_perceptual_0000000_0.24958",0,"Incongruent","1",0.24958,"left",0,"598"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,25,"Ebbinghaus_perceptual_0000000_0.23503",0,"Incongruent","1",0.23503,"left",0,"920"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,26,"Ebbinghaus_perceptual_0000000_-0.10861",0,"Incongruent","-1",0.10861,"left",1,"730"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,27,"Ebbinghaus_perceptual_0000000_0.09449",0,"Incongruent","1",0.09449,"left",0,"1067"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,28,"Ebbinghaus_perceptual_0000000_-0.26457",0,"Incongruent","-1",0.26457,"right",0,"352"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,29,"Ebbinghaus_perceptual_0000000_-0.13982",0,"Incongruent","-1",0.13982,"right",0,"303"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,30,"Ebbinghaus_perceptual_0000000_-0.21402",0,"Incongruent","-1",0.21402,"right",0,"433"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,31,"Ebbinghaus_perceptual_0000000_-0.23503",0,"Incongruent","-1",0.23503,"right",0,"721"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","Ebbinghaus",2,32,"Ebbinghaus_perceptual_0000000_-0.12898",0,"Incongruent","-1",0.12898,"right",0,"468"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,1,"VerticalHorizontal_0000000_0.11898",0,"Incongruent","1",0.11898,"right",1,"597"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,2,"VerticalHorizontal_0000000_-0.08312",0,"Incongruent","-1",0.08312,"right",0,"615"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,3,"VerticalHorizontal_0000000_-0.14851",0,"Incongruent","-1",0.14851,"right",0,"611"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,4,"VerticalHorizontal_0000000_0.14234",0,"Incongruent","1",0.14234,"left",0,"850"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,5,"VerticalHorizontal_0000000_0.06972",0,"Incongruent","1",0.06972,"left",0,"1619"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,6,"VerticalHorizontal_0000000_-0.20992",0,"Incongruent","-1",0.20992,"right",0,"554"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,7,"VerticalHorizontal_0000000_-0.09271",0,"Incongruent","-1",0.09271,"left",1,"1545"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,8,"VerticalHorizontal_0000000_-0.18132",0,"Incongruent","-1",0.18132,"right",0,"493"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,9,"VerticalHorizontal_0000000_0.10808",0,"Incongruent","1",0.10808,"left",0,"654"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,10,"VerticalHorizontal_0000000_-0.1363",0,"Incongruent","-1",0.1363,"right",0,"668"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,11,"VerticalHorizontal_0000000_-0.16124",0,"Incongruent","-1",0.16124,"right",0,"1030"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,12,"VerticalHorizontal_0000000_0.18132",0,"Incongruent","1",0.18132,"left",0,"1048"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,13,"VerticalHorizontal_0000000_0.05368",0,"Incongruent","1",0.05368,"left",0,"1416"
"S002","Perceptual",1,38.99245,"1517x721",1.093757,61.58,"chrome","107.0.0","Windows 10","VerticalHorizontal",2,14,"VerticalHorizontal_0000000_0.19535",0,"Incongruent","1",0.19535,"left",0,"1328"
