"Participant","Task","Task_Order","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device_OS","Illusion_Type","Block","Trial","Stimulus","Illusion_Strength","Illusion_Effect","Illusion_Side","Illusion_Difference","Answer","Error","RT"
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",1,"MullerLyer_perceptual_0000000_-0.16134",0,"Incongruent",-1,0.16134,"down",0,0.607
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",2,"MullerLyer_perceptual_0000000_-0.18098",0,"Incongruent",-1,0.18098,"down",0,0.541
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",3,"MullerLyer_perceptual_0000000_0.17102",0,"Incongruent",1,0.17102,"up",0,0.474
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",4,"MullerLyer_perceptual_0000000_0.30913",0,"Incongruent",1,0.30913,"up",0,0.547
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",5,"MullerLyer_perceptual_0000000_-0.14283",0,"Incongruent",-1,0.14283,"down",0,0.6
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",6,"MullerLyer_perceptual_0000000_0.23500",0,"Incongruent",1,0.235,"up",0,0.501
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",7,"MullerLyer_perceptual_0000000_-0.06719",0,"Incongruent",-1,0.06719,"down",0,0.61
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",8,"MullerLyer_perceptual_0000000_0.10149",0,"Incongruent",1,0.10149,"up",0,0.544
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",9,"MullerLyer_perceptual_0000000_0.08693",0,"Incongruent",1,0.08693,"up",0,0.611
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",10,"MullerLyer_perceptual_0000000_-0.05545",0,"Incongruent",-1,0.05545,"down",0,0.57
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",11,"MullerLyer_perceptual_0000000_-0.25858",0,"Incongruent",-1,0.25858,"down",0,0.668
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",12,"MullerLyer_perceptual_0000000_0.07349",0,"Incongruent",1,0.07349,"up",0,0.775
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",14,"MullerLyer_perceptual_0000000_-0.33609",0,"Incongruent",-1,0.33609,"down",0,0.509
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",15,"MullerLyer_perceptual_0000000_-0.10919",0,"Incongruent",-1,0.10919,"up",1,0.756
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",16,"MullerLyer_perceptual_0000000_0.25858",0,"Incongruent",1,0.25858,"up",0,0.553
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",17,"MullerLyer_perceptual_0000000_0.05000",0,"Incongruent",1,0.05,"up",0,0.694
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",18,"MullerLyer_perceptual_0000000_-0.12545",0,"Incongruent",-1,0.12545,"down",0,0.541
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",19,"MullerLyer_perceptual_0000000_-0.20174",0,"Incongruent",-1,0.20174,"down",0,0.72
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",21,"MullerLyer_perceptual_0000000_-0.22363",0,"Incongruent",-1,0.22363,"down",0,0.638
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",22,"MullerLyer_perceptual_0000000_-0.30913",0,"Incongruent",-1,0.30913,"down",0,0.615
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",23,"MullerLyer_perceptual_0000000_-0.28329",0,"Incongruent",-1,0.28329,"down",0,0.677
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",24,"MullerLyer_perceptual_0000000_0.13400",0,"Incongruent",1,0.134,"up",0,0.513
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",25,"MullerLyer_perceptual_0000000_-0.24665",0,"Incongruent",-1,0.24665,"down",0,0.506
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",26,"MullerLyer_perceptual_0000000_0.06118",0,"Incongruent",1,0.06118,"up",0,0.524
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",27,"MullerLyer_perceptual_0000000_0.33609",0,"Incongruent",1,0.33609,"up",0,0.559
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",28,"MullerLyer_perceptual_0000000_-0.08007",0,"Incongruent",-1,0.08007,"down",0,0.605
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",29,"MullerLyer_perceptual_0000000_0.11718",0,"Incongruent",1,0.11718,"up",0,0.555
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",30,"MullerLyer_perceptual_0000000_0.19122",0,"Incongruent",1,0.19122,"up",0,0.65
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",31,"MullerLyer_perceptual_0000000_0.15194",0,"Incongruent",1,0.15194,"up",0,0.566
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","1",32,"MullerLyer_perceptual_0000000_-0.09407",0,"Incongruent",-1,0.09407,"up",1,0.893
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",1,"Ebbinghaus_perceptual_0000000_0.13982",0,"Incongruent",1,0.13982,"left",0,0.859
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",2,"Ebbinghaus_perceptual_0000000_-0.16882",0,"Incongruent",-1,0.16882,"right",0,0.482
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",4,"Ebbinghaus_perceptual_0000000_0.27223",0,"Incongruent",1,0.27223,"left",0,0.579
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",5,"Ebbinghaus_perceptual_0000000_0.09909",0,"Incongruent",1,0.09909,"left",0,0.663
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",7,"Ebbinghaus_perceptual_0000000_-0.27223",0,"Incongruent",-1,0.27223,"right",0,0.547
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",8,"Ebbinghaus_perceptual_0000000_0.11858",0,"Incongruent",1,0.11858,"left",0,0.519
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",9,"Ebbinghaus_perceptual_0000000_0.10861",0,"Incongruent",1,0.10861,"left",0,0.653
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",10,"Ebbinghaus_perceptual_0000000_-0.12372",0,"Incongruent",-1,0.12372,"left",1,0.715
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",11,"Ebbinghaus_perceptual_0000000_-0.22792",0,"Incongruent",-1,0.22792,"left",1,0.646
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",12,"Ebbinghaus_perceptual_0000000_0.09000",0,"Incongruent",1,0.09,"left",0,0.91
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",13,"Ebbinghaus_perceptual_0000000_-0.20724",0,"Incongruent",-1,0.20724,"right",0,0.629
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",14,"Ebbinghaus_perceptual_0000000_0.20056",0,"Incongruent",1,0.20056,"left",0,0.686
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",15,"Ebbinghaus_perceptual_0000000_-0.24225",0,"Incongruent",-1,0.24225,"right",0,0.537
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",16,"Ebbinghaus_perceptual_0000000_0.22792",0,"Incongruent",1,0.22792,"left",0,0.561
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",17,"Ebbinghaus_perceptual_0000000_-0.15689",0,"Incongruent",-1,0.15689,"right",0,0.81
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",18,"Ebbinghaus_perceptual_0000000_-0.18119",0,"Incongruent",-1,0.18119,"right",0,0.716
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",19,"Ebbinghaus_perceptual_0000000_0.21402",0,"Incongruent",1,0.21402,"left",0,0.538
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",20,"Ebbinghaus_perceptual_0000000_0.17495",0,"Incongruent",1,0.17495,"left",0,0.557
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",21,"Ebbinghaus_perceptual_0000000_-0.22091",0,"Incongruent",-1,0.22091,"right",0,0.558
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",22,"Ebbinghaus_perceptual_0000000_0.12898",0,"Incongruent",1,0.12898,"left",0,0.682
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",23,"Ebbinghaus_perceptual_0000000_-0.1038",0,"Incongruent",-1,0.1038,"left",1,0.575
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",24,"Ebbinghaus_perceptual_0000000_0.18754",0,"Incongruent",1,0.18754,"left",0,0.542
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",25,"Ebbinghaus_perceptual_0000000_0.16280",0,"Incongruent",1,0.1628,"left",0,0.473
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",26,"Ebbinghaus_perceptual_0000000_-0.19399",0,"Incongruent",-1,0.19399,"left",1,0.718
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",27,"Ebbinghaus_perceptual_0000000_0.24225",0,"Incongruent",1,0.24225,"left",0,0.559
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",28,"Ebbinghaus_perceptual_0000000_0.15109",0,"Incongruent",1,0.15109,"left",0,0.488
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",30,"Ebbinghaus_perceptual_0000000_-0.1454",0,"Incongruent",-1,0.1454,"right",0,0.969
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",31,"Ebbinghaus_perceptual_0000000_0.25702",0,"Incongruent",1,0.25702,"left",0,0.518
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","1",32,"Ebbinghaus_perceptual_0000000_-0.09449",0,"Incongruent",-1,0.09449,"right",0,0.697
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",1,"VerticalHorizontal_0000000_-0.07853",0,"Incongruent",-1,0.07853,"right",0,0.752
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",2,"VerticalHorizontal_0000000_0.13630",0,"Incongruent",1,0.1363,"left",0,0.528
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",3,"VerticalHorizontal_0000000_0.14851",0,"Incongruent",1,0.14851,"left",0,0.501
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",4,"VerticalHorizontal_0000000_0.07406",0,"Incongruent",1,0.07406,"left",0,0.518
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",5,"VerticalHorizontal_0000000_0.05000",0,"Incongruent",1,0.05,"left",0,0.526
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",6,"VerticalHorizontal_0000000_-0.15481",0,"Incongruent",-1,0.15481,"right",0,0.52
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",7,"VerticalHorizontal_0000000_0.08312",0,"Incongruent",1,0.08312,"left",0,0.526
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",8,"VerticalHorizontal_0000000_0.20257",0,"Incongruent",1,0.20257,"left",0,0.43
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",9,"VerticalHorizontal_0000000_-0.21739",0,"Incongruent",-1,0.21739,"right",0,0.537
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",10,"VerticalHorizontal_0000000_-0.11898",0,"Incongruent",-1,0.11898,"right",0,0.579
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",11,"VerticalHorizontal_0000000_-0.14234",0,"Incongruent",-1,0.14234,"right",0,0.564
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",12,"VerticalHorizontal_0000000_-0.10808",0,"Incongruent",-1,0.10808,"right",0,0.644
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",13,"VerticalHorizontal_0000000_0.16124",0,"Incongruent",1,0.16124,"left",0,0.552
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",14,"VerticalHorizontal_0000000_-0.17449",0,"Incongruent",-1,0.17449,"right",0,0.421
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",15,"VerticalHorizontal_0000000_-0.05368",0,"Incongruent",-1,0.05368,"left",1,0.479
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",16,"VerticalHorizontal_0000000_0.10283",0,"Incongruent",1,0.10283,"left",0,0.532
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",17,"VerticalHorizontal_0000000_-0.18827",0,"Incongruent",-1,0.18827,"right",0,0.482
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",18,"VerticalHorizontal_0000000_-0.08785",0,"Incongruent",-1,0.08785,"right",0,0.482
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",19,"VerticalHorizontal_0000000_0.21739",0,"Incongruent",1,0.21739,"left",0,0.457
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",20,"VerticalHorizontal_0000000_0.09271",0,"Incongruent",1,0.09271,"right",1,0.613
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",21,"VerticalHorizontal_0000000_0.17449",0,"Incongruent",1,0.17449,"left",0,0.472
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",22,"VerticalHorizontal_0000000_-0.0977",0,"Incongruent",-1,0.0977,"right",0,0.559
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",23,"VerticalHorizontal_0000000_0.05750",0,"Incongruent",1,0.0575,"left",0,0.533
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",24,"VerticalHorizontal_0000000_0.18827",0,"Incongruent",1,0.18827,"left",0,0.445
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",25,"VerticalHorizontal_0000000_0.12462",0,"Incongruent",1,0.12462,"left",0,0.568
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",26,"VerticalHorizontal_0000000_0.06552",0,"Incongruent",1,0.06552,"left",0,0.539
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",27,"VerticalHorizontal_0000000_-0.06144",0,"Incongruent",-1,0.06144,"right",0,0.57
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",28,"VerticalHorizontal_0000000_-0.1304",0,"Incongruent",-1,0.1304,"right",0,0.502
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",29,"VerticalHorizontal_0000000_-0.20257",0,"Incongruent",-1,0.20257,"right",0,0.594
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",30,"VerticalHorizontal_0000000_0.11346",0,"Incongruent",1,0.11346,"left",0,0.577
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",31,"VerticalHorizontal_0000000_-0.1678",0,"Incongruent",-1,0.1678,"right",0,0.51
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","VerticalHorizontal","1",32,"VerticalHorizontal_0000000_-0.06972",0,"Incongruent",-1,0.06972,"right",0,0.628
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",2,"MullerLyer_perceptual_0000000_-0.2350",0,"Incongruent",-1,0.235,"down",0,0.507
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",3,"MullerLyer_perceptual_0000000_-0.21255",0,"Incongruent",-1,0.21255,"down",0,0.632
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",4,"MullerLyer_perceptual_0000000_-0.2708",0,"Incongruent",-1,0.2708,"down",0,0.505
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",5,"MullerLyer_perceptual_0000000_0.29607",0,"Incongruent",1,0.29607,"up",0,0.664
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",6,"MullerLyer_perceptual_0000000_-0.08693",0,"Incongruent",-1,0.08693,"down",0,0.591
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",8,"MullerLyer_perceptual_0000000_0.20174",0,"Incongruent",1,0.20174,"up",0,0.574
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",9,"MullerLyer_perceptual_0000000_0.14283",0,"Incongruent",1,0.14283,"up",0,0.595
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",10,"MullerLyer_perceptual_0000000_-0.07349",0,"Incongruent",-1,0.07349,"up",1,0.709
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",11,"MullerLyer_perceptual_0000000_-0.10149",0,"Incongruent",-1,0.10149,"down",0,0.704
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",12,"MullerLyer_perceptual_0000000_-0.06118",0,"Incongruent",-1,0.06118,"up",1,0.785
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",13,"MullerLyer_perceptual_0000000_-0.32247",0,"Incongruent",-1,0.32247,"down",0,0.541
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",14,"MullerLyer_perceptual_0000000_-0.3500",0,"Incongruent",-1,0.35,"down",0,0.691
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",15,"MullerLyer_perceptual_0000000_0.06719",0,"Incongruent",1,0.06719,"up",0,0.966
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",16,"MullerLyer_perceptual_0000000_0.35000",0,"Incongruent",1,0.35,"up",0,0.491
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",17,"MullerLyer_perceptual_0000000_0.09407",0,"Incongruent",1,0.09407,"up",0,0.691
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",18,"MullerLyer_perceptual_0000000_0.10919",0,"Incongruent",1,0.10919,"up",0,0.678
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",19,"MullerLyer_perceptual_0000000_-0.11718",0,"Incongruent",-1,0.11718,"up",1,0.873
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",20,"MullerLyer_perceptual_0000000_0.12545",0,"Incongruent",1,0.12545,"up",0,0.657
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",21,"MullerLyer_perceptual_0000000_-0.1340",0,"Incongruent",-1,0.134,"up",1,0.676
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",22,"MullerLyer_perceptual_0000000_-0.29607",0,"Incongruent",-1,0.29607,"down",0,0.615
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",23,"MullerLyer_perceptual_0000000_0.22363",0,"Incongruent",1,0.22363,"up",0,0.49
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",24,"MullerLyer_perceptual_0000000_0.24665",0,"Incongruent",1,0.24665,"up",0,0.526
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",25,"MullerLyer_perceptual_0000000_0.16134",0,"Incongruent",1,0.16134,"up",0,0.497
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",27,"MullerLyer_perceptual_0000000_0.08007",0,"Incongruent",1,0.08007,"up",0,0.618
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",28,"MullerLyer_perceptual_0000000_0.05545",0,"Incongruent",1,0.05545,"up",0,0.681
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",29,"MullerLyer_perceptual_0000000_-0.17102",0,"Incongruent",-1,0.17102,"up",1,0.74
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",30,"MullerLyer_perceptual_0000000_-0.19122",0,"Incongruent",-1,0.19122,"down",0,0.916
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",31,"MullerLyer_perceptual_0000000_0.18098",0,"Incongruent",1,0.18098,"up",0,0.921
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","MullerLyer","2",32,"MullerLyer_perceptual_0000000_0.27080",0,"Incongruent",1,0.2708,"up",0,0.474
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",1,"Ebbinghaus_perceptual_0000000_0.10380",0,"Incongruent",1,0.1038,"left",0,0.805
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",2,"Ebbinghaus_perceptual_0000000_0.13434",0,"Incongruent",1,0.13434,"left",0,0.446
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",3,"Ebbinghaus_perceptual_0000000_-0.13982",0,"Incongruent",-1,0.13982,"right",0,0.506
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",4,"Ebbinghaus_perceptual_0000000_0.14540",0,"Incongruent",1,0.1454,"left",0,0.487
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",5,"Ebbinghaus_perceptual_0000000_0.26457",0,"Incongruent",1,0.26457,"left",0,0.634
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",7,"Ebbinghaus_perceptual_0000000_0.12372",0,"Incongruent",1,0.12372,"left",0,0.547
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",8,"Ebbinghaus_perceptual_0000000_0.15689",0,"Incongruent",1,0.15689,"left",0,0.501
"S033","Perceptual",2,32.2503,"980x1316",1.28968,58.71,"chrome","108.0.0","Android OS","Ebbinghaus","2",9,"Ebbinghaus_perceptual_0000000_0.20724",0,"Incongruent",1,0.20724,"left",0,0.425
